torso_angle,shoulder_angle,head_tilt_angle,left_shoulder_vis,right_shoulder_vis,left_hip_vis,right_hip_vis,left_ear_vis,right_ear_vis,label
32.9197562552426,154.62734973577568,158.6106819059644,0.9999268651008606,0.9999049305915833,0.999477207660675,0.9996050000190735,0.999997615814209,0.9999991655349731,0
32.01560800104093,154.69475849798226,158.58661857988142,0.9999333024024963,0.9998917579650879,0.9994522333145142,0.9995539784431458,0.9999979138374329,0.9999992251396179,0
32.60186648427803,155.12466481943264,157.1319597052275,0.9999442100524902,0.9998944997787476,0.9995447993278503,0.9996143579483032,0.9999984502792358,0.9999994039535522,0
32.20106022681521,153.11948120223676,158.03371987123344,0.999944269657135,0.9998989105224609,0.9995819926261902,0.9996326565742493,0.9999987483024597,0.9999994039535522,0
32.62233826278562,153.57041009498553,155.38810550712697,0.9999557733535767,0.9999076724052429,0.9996575713157654,0.9996766448020935,0.9999991059303284,0.9999995231628418,0
32.70313031720338,153.99365486870488,156.83568309334763,0.9999577403068542,0.9999215006828308,0.9997100830078125,0.9997284412384033,0.9999988079071045,0.9999995231628418,0
20.564114796904242,165.14111955624085,170.32233947670224,0.9999322891235352,0.9998857975006104,0.9995037913322449,0.9993419647216797,0.9999974966049194,0.9999991059303284,0
12.917891780058747,169.65543288318042,174.7898587058892,0.999946117401123,0.9998705983161926,0.9992307424545288,0.9988263845443726,0.9999958872795105,0.9999970197677612,0
12.480957186243067,171.2131323662787,176.84396467445455,0.9999598264694214,0.999847412109375,0.9987044930458069,0.9972677826881409,0.9999905228614807,0.9999921917915344,0
16.326561098173652,168.5001336916576,177.56432999960464,0.9999666213989258,0.9998661875724792,0.9991521835327148,0.998257577419281,0.9999922513961792,0.9999932050704956,0
17.317385723761166,168.55440766991865,174.46624604311245,0.9999748468399048,0.9998979568481445,0.9994286894798279,0.9988256692886353,0.9999946355819702,0.9999954700469971,0
16.398708328527363,168.79273531631998,173.42640912288,0.9999741911888123,0.9998967051506042,0.9991152882575989,0.9984006881713867,0.9999934434890747,0.9999949336051941,0
17.002075810453817,166.93777140588583,171.8083653585663,0.9999682307243347,0.999907910823822,0.9990049004554749,0.998333752155304,0.9999918937683105,0.9999947547912598,0
17.415365435101517,168.2131664026123,171.97591073471116,0.999975860118866,0.9999362826347351,0.9992484450340271,0.9987817406654358,0.9999949932098389,0.9999967813491821,0
17.239489752009124,168.51030893436894,173.01390649973942,0.9999718070030212,0.9999366402626038,0.9993330836296082,0.9989747405052185,0.9999957084655762,0.9999973177909851,0
16.684442298921788,170.6811912511952,173.80131864159122,0.9999690651893616,0.9999040961265564,0.9992676377296448,0.9987911581993103,0.9999948740005493,0.9999967217445374,0
16.23601638440647,170.23380965025154,173.74677897800015,0.9999525547027588,0.9998738169670105,0.9988508224487305,0.9980652928352356,0.9999891519546509,0.9999926686286926,0
17.404984111440122,166.6224317651387,168.1963749388722,0.9999639391899109,0.9998979568481445,0.9989994764328003,0.9983242750167847,0.9999918937683105,0.9999943375587463,0
19.722747018426976,161.63569925076868,159.2629284736902,0.9999706149101257,0.9998881816864014,0.9990168213844299,0.9982988834381104,0.9999918937683105,0.9999919533729553,0
14.17438110411318,167.8450257730459,167.88080254572972,0.9999744892120361,0.9999109506607056,0.999104917049408,0.9984148144721985,0.9999949336051941,0.9999951720237732,0
2.9999281417539856,176.13305834548223,-177.23627548306595,0.9999778866767883,0.9999392032623291,0.9992328882217407,0.9986496567726135,0.9999966025352478,0.9999971389770508,0
-0.8291198478402744,-176.64680115367517,-170.6644995793758,0.9999802112579346,0.9999604821205139,0.9994221925735474,0.9990147352218628,0.9999976754188538,0.999998152256012,0
-3.7739582905176103,-176.51128431307268,-169.5019776815054,0.9999768733978271,0.9999277591705322,0.9995495676994324,0.9990136027336121,0.9999949932098389,0.9999938011169434,0
